iter	 posterior	 likelihood	 prior	 mu_pandas	 sigma_pandas 	 mu_bears 	 sigma_bears 	 alpha 	 beta 	 mu_diff
7175	-0.28359209934390606	-52.935982703483944	-25.002166053644437	97.28973425911897	18.152301276941323	74.76575662548382	17.28904532891774	17.63471272401501	1.0028108030744267	22.523977633635155
7176	-0.28359209934390606	-52.935982703483944	-25.002166053644437	97.28973425911897	18.152301276941323	74.76575662548382	17.28904532891774	17.63471272401501	1.0028108030744267	22.523977633635155
7177	-0.28359209934390606	-52.935982703483944	-25.002166053644437	97.28973425911897	18.152301276941323	74.76575662548382	17.28904532891774	17.63471272401501	1.0028108030744267	22.523977633635155
7178	-0.28359209934390606	-52.935982703483944	-25.002166053644437	97.28973425911897	18.152301276941323	74.76575662548382	17.28904532891774	17.63471272401501	1.0028108030744267	22.523977633635155
7179	-0.086611861146622	-52.93162195332887	-25.093138664946128	96.72275417340293	18.45625442332721	74.26049857410139	16.41340820988588	17.749282657074684	1.0804645059089206	22.462255599301542
7180	-1.2254186816428785	-52.7128432295943	-26.537336070323576	96.19136932543555	17.94432160721557	75.50571396539637	15.944073516780978	17.984088729124906	0.7767467884196435	20.685655360039178
7181	1.6418558439613662	-52.68881477632363	-24.919508679632873	94.59250640789362	17.103779511996414	76.99433088358359	16.04364501117443	17.926247472250232	1.1186629248432944	17.598175524310037
7182	1.6418558439613662	-52.68881477632363	-24.919508679632873	94.59250640789362	17.103779511996414	76.99433088358359	16.04364501117443	17.926247472250232	1.1186629248432944	17.598175524310037
7183	-0.17715269029835667	-52.575752293513105	-25.209723852741764	94.92213734972295	17.261580700369674	78.40836278381202	15.632306207003062	17.737533622097953	1.2248514878606254	16.51377456591092
7184	-3.107401203582228	-52.44951771753776	-28.443359632299337	96.2282127773212	16.326615760296	76.53080270417583	16.12673460986412	17.968888203735162	1.6746747794053127	19.697410073145377
7185	-3.107401203582228	-52.44951771753776	-28.443359632299337	96.2282127773212	16.326615760296	76.53080270417583	16.12673460986412	17.968888203735162	1.6746747794053127	19.697410073145377
7186	-0.3840171900263414	-52.402690640525506	-28.874203899337935	94.82268330062246	15.704126290545004	77.23726632482065	15.33219258133828	17.651674748123707	1.7742214793792006	17.585416975801806
7187	-0.3840171900263414	-52.402690640525506	-28.874203899337935	94.82268330062246	15.704126290545004	77.23726632482065	15.33219258133828	17.651674748123707	1.7742214793792006	17.585416975801806
7188	-0.3840171900263414	-52.402690640525506	-28.874203899337935	94.82268330062246	15.704126290545004	77.23726632482065	15.33219258133828	17.651674748123707	1.7742214793792006	17.585416975801806
7189	1.4592108583120194	-52.73627355673486	-27.081410124816564	93.33177479365312	16.080245094235988	75.67690318740236	15.236345861026427	17.37683886323596	1.5617512078486282	17.654871606250765
7190	1.4592108583120194	-52.73627355673486	-27.081410124816564	93.33177479365312	16.080245094235988	75.67690318740236	15.236345861026427	17.37683886323596	1.5617512078486282	17.654871606250765
7191	2.1499472456406323	-52.71464280980196	-24.953093626108824	92.43981799346373	15.534172049390207	77.47981766870359	14.652534703158665	17.561403944907102	1.3053571297196616	14.960000324760145
7192	-0.0703114395464155	-53.08712010715419	-24.650927768303	91.08464335440195	14.555175130324521	79.44782538393399	14.693659922114296	17.987818008564123	1.247480179989211	11.636817970467959
7193	-0.0703114395464155	-53.08712010715419	-24.650927768303	91.08464335440195	14.555175130324521	79.44782538393399	14.693659922114296	17.987818008564123	1.247480179989211	11.636817970467959
7194	-0.1393861823956115	-52.936831348220025	-24.94060270963278	91.21413528640886	14.615272597189369	78.75917107449865	13.851432317611955	17.544437410143573	1.0613724350782103	12.454964211910209
7195	-0.8241428612798813	-53.56017038333175	-25.14140653580094	89.44682104561775	14.708291400107615	77.46669171847853	14.504897216567588	17.932190868957093	1.0302700655257593	11.980129327139224
7196	-0.29407076566249657	-53.54525485866952	-25.450392826125658	89.49265165113367	15.089722732677181	79.04025610799783	15.010802606578686	17.742941592950974	1.435914211775108	10.452395543135836
7197	-0.29407076566249657	-53.54525485866952	-25.450392826125658	89.49265165113367	15.089722732677181	79.04025610799783	15.010802606578686	17.742941592950974	1.435914211775108	10.452395543135836
7198	0.3117943024537908	-53.90764881268322	-24.776204569658184	88.03365492289655	16.0144923091662	77.1480096998829	14.822619992197213	18.076024947816585	1.1802471552721243	10.88564522301364
7199	0.3117943024537908	-53.90764881268322	-24.776204569658184	88.03365492289655	16.0144923091662	77.1480096998829	14.822619992197213	18.076024947816585	1.1802471552721243	10.88564522301364
7200	0.22763756730608975	-53.653855233496316	-24.802360581539	89.13581570024898	16.305752451302794	77.03164982792912	15.497897470933168	17.615617622623322	1.0817139878651454	12.104165872319868
7201	0.22763756730608975	-53.653855233496316	-24.802360581539	89.13581570024898	16.305752451302794	77.03164982792912	15.497897470933168	17.615617622623322	1.0817139878651454	12.104165872319868
7202	0.19803232789183767	-53.491217836830685	-24.766965650312784	89.75989898401754	15.98390176006246	76.25343887835623	15.199027192426557	17.745564624616698	1.149344428026104	13.506460105661304
7203	0.19803232789183767	-53.491217836830685	-24.766965650312784	89.75989898401754	15.98390176006246	76.25343887835623	15.199027192426557	17.745564624616698	1.149344428026104	13.506460105661304
7204	0.19803232789183767	-53.491217836830685	-24.766965650312784	89.75989898401754	15.98390176006246	76.25343887835623	15.199027192426557	17.745564624616698	1.149344428026104	13.506460105661304
7205	0.19803232789183767	-53.491217836830685	-24.766965650312784	89.75989898401754	15.98390176006246	76.25343887835623	15.199027192426557	17.745564624616698	1.149344428026104	13.506460105661304
7206	-1.6810553614859032	-53.08130972571751	-26.85792912291187	91.27075316881961	16.260036652939398	77.7396338969829	15.41254244408554	18.050707765991532	1.5630660151627436	13.531119271836715
7207	-1.6810553614859032	-53.08130972571751	-26.85792912291187	91.27075316881961	16.260036652939398	77.7396338969829	15.41254244408554	18.050707765991532	1.5630660151627436	13.531119271836715
7208	1.9925643761066283	-53.22799403890363	-24.718680433619106	90.54694830958066	15.493861426425767	76.53110097673296	14.77618862504409	17.70526739655323	1.19899327650378	14.015847332847699
7209	1.9925643761066283	-53.22799403890363	-24.718680433619106	90.54694830958066	15.493861426425767	76.53110097673296	14.77618862504409	17.70526739655323	1.19899327650378	14.015847332847699
7210	1.9925643761066283	-53.22799403890363	-24.718680433619106	90.54694830958066	15.493861426425767	76.53110097673296	14.77618862504409	17.70526739655323	1.19899327650378	14.015847332847699
7211	1.9925643761066283	-53.22799403890363	-24.718680433619106	90.54694830958066	15.493861426425767	76.53110097673296	14.77618862504409	17.70526739655323	1.19899327650378	14.015847332847699
7212	0.2863816424887631	-52.776020805796	-24.884272024237976	92.3403713215039	15.725334754205132	76.4236791755483	14.556627092033292	18.089509638355597	1.0878975226300847	15.916692145955594
7213	-0.5170911407258814	-53.24130598939493	-24.93607798136493	90.71943841099512	15.651743624825691	76.26286885258722	15.157304092140789	18.475832405253595	1.0863999519670993	14.456569558407907
7214	-0.5170911407258814	-53.24130598939493	-24.93607798136493	90.71943841099512	15.651743624825691	76.26286885258722	15.157304092140789	18.475832405253595	1.0863999519670993	14.456569558407907
7215	0.0032522095000899753	-53.31890289653883	-24.855228864720946	91.24489080087366	14.664896313621892	74.81968559727392	15.553392598966461	18.67844680206354	1.1450202454411877	16.425205203599745
7216	-1.2383496900687447	-53.92785769655124	-25.484623754777274	89.51190404992603	14.48488234655376	75.1257248370807	16.110259775476607	18.91401778745186	1.4764320573999214	14.386179212845335
7217	-0.2387533218053477	-54.65087162423147	-25.000363148902398	88.75553623112377	13.763753998783896	73.50549720123968	16.9517486000587	19.064774928439608	1.2682462561366692	15.250039029884093
7218	-0.021837163612900667	-54.424902493603426	-25.24816944314334	89.69643952419986	13.522735702973712	73.89760046389688	17.727322958894515	18.567701187203745	1.2856557979095613	15.798839060302981
7219	0.3208029843255531	-53.83739091058043	-25.514878041840774	90.68032554362354	13.885016399898625	74.28502495103797	16.956365289559734	18.170569478703797	1.3990151824297867	16.39530059258557
7220	0.3208029843255531	-53.83739091058043	-25.514878041840774	90.68032554362354	13.885016399898625	74.28502495103797	16.956365289559734	18.170569478703797	1.3990151824297867	16.39530059258557
7221	-1.4529839307058836	-53.76963084613608	-27.03562203699102	91.19527113824286	14.554199542140239	73.93361613949213	17.925320264246498	18.465371877419997	1.5463076090689611	17.26165499875073
7222	2.2117942665503705	-53.451651312239974	-25.141807304336744	92.84200103139258	14.652631343407448	73.39367019601876	18.2947121333113	18.5385657221985	1.16676829806967	19.448330835373824
7223	2.2117942665503705	-53.451651312239974	-25.141807304336744	92.84200103139258	14.652631343407448	73.39367019601876	18.2947121333113	18.5385657221985	1.16676829806967	19.448330835373824
7224	-0.32042342761879183	-53.619444018029796	-25.294438026165725	92.2614120460806	14.640266814705177	74.34721024850016	18.953143328420733	18.843964553232883	1.063058259037501	17.914201797580432
7225	-0.32042342761879183	-53.619444018029796	-25.294438026165725	92.2614120460806	14.640266814705177	74.34721024850016	18.953143328420733	18.843964553232883	1.063058259037501	17.914201797580432
7226	-0.579780183517272	-54.05348766602582	-25.440174561686966	90.27997133823133	15.31123816588027	74.12342927400358	18.547508528356666	18.714580481763036	1.2525711611138068	16.15654206422775
7227	-0.579780183517272	-54.05348766602582	-25.440174561686966	90.27997133823133	15.31123816588027	74.12342927400358	18.547508528356666	18.714580481763036	1.2525711611138068	16.15654206422775
7228	-0.579780183517272	-54.05348766602582	-25.440174561686966	90.27997133823133	15.31123816588027	74.12342927400358	18.547508528356666	18.714580481763036	1.2525711611138068	16.15654206422775
7229	-0.695330994011087	-54.7267055133249	-25.462287708398982	88.53253810304092	15.248972589112894	72.33021659681407	18.247692071304204	18.762756042133695	0.9655957454154593	16.202321506226852
7230	-0.9582741731913558	-54.15053118033693	-26.996736214578302	90.15870980713196	14.63184409587078	72.94142770389718	17.819762468505044	18.455080563749412	0.8031476700282976	17.21728210323478
7231	-0.9582741731913558	-54.15053118033693	-26.996736214578302	90.15870980713196	14.63184409587078	72.94142770389718	17.819762468505044	18.455080563749412	0.8031476700282976	17.21728210323478
7232	-0.9582741731913558	-54.15053118033693	-26.996736214578302	90.15870980713196	14.63184409587078	72.94142770389718	17.819762468505044	18.455080563749412	0.8031476700282976	17.21728210323478
7233	2.3789327129705526	-53.44784189979278	-25.320492782151906	92.14666454359063	14.917323886779965	73.80321661792772	17.52569250956142	18.173951851060203	1.281468941813212	18.343447925662915
7234	-0.9014710921754698	-53.91558541774967	-25.754220356370478	90.16120174043797	14.365101811609113	75.04944091454875	17.277354285752697	17.719966986446252	0.8916704059204524	15.11176082588922
7235	-0.9014710921754698	-53.91558541774967	-25.754220356370478	90.16120174043797	14.365101811609113	75.04944091454875	17.277354285752697	17.719966986446252	0.8916704059204524	15.11176082588922
7236	-0.9014710921754698	-53.91558541774967	-25.754220356370478	90.16120174043797	14.365101811609113	75.04944091454875	17.277354285752697	17.719966986446252	0.8916704059204524	15.11176082588922
7237	-0.9014710921754698	-53.91558541774967	-25.754220356370478	90.16120174043797	14.365101811609113	75.04944091454875	17.277354285752697	17.719966986446252	0.8916704059204524	15.11176082588922
7238	-0.9014710921754698	-53.91558541774967	-25.754220356370478	90.16120174043797	14.365101811609113	75.04944091454875	17.277354285752697	17.719966986446252	0.8916704059204524	15.11176082588922
7239	-0.9014710921754698	-53.91558541774967	-25.754220356370478	90.16120174043797	14.365101811609113	75.04944091454875	17.277354285752697	17.719966986446252	0.8916704059204524	15.11176082588922
7240	-0.9014710921754698	-53.91558541774967	-25.754220356370478	90.16120174043797	14.365101811609113	75.04944091454875	17.277354285752697	17.719966986446252	0.8916704059204524	15.11176082588922
7241	0.057752452315043	-54.418059130681364	-25.19399419112374	88.53671427752502	14.659528472097364	75.94125710331586	17.56021140022971	17.373673154158418	1.2130711135551357	12.595457174209159
7242	0.057752452315043	-54.418059130681364	-25.19399419112374	88.53671427752502	14.659528472097364	75.94125710331586	17.56021140022971	17.373673154158418	1.2130711135551357	12.595457174209159
7243	0.057752452315043	-54.418059130681364	-25.19399419112374	88.53671427752502	14.659528472097364	75.94125710331586	17.56021140022971	17.373673154158418	1.2130711135551357	12.595457174209159
7244	0.057752452315043	-54.418059130681364	-25.19399419112374	88.53671427752502	14.659528472097364	75.94125710331586	17.56021140022971	17.373673154158418	1.2130711135551357	12.595457174209159
7245	0.7101625396142737	-54.088649922078	-24.813240860112828	89.08472333113087	15.230074101063616	74.63962819047954	16.711048767058234	17.13715439541151	1.0450602704254686	14.445095140651333
7246	-0.4580811196229888	-54.4596621354375	-24.900309766376317	88.06558488035617	15.544848198546939	73.50133012657002	16.44820401589864	16.650008640444014	0.9459551627915872	14.564254753786145
7247	-0.4580811196229888	-54.4596621354375	-24.900309766376317	88.06558488035617	15.544848198546939	73.50133012657002	16.44820401589864	16.650008640444014	0.9459551627915872	14.564254753786145
7248	-0.4580811196229888	-54.4596621354375	-24.900309766376317	88.06558488035617	15.544848198546939	73.50133012657002	16.44820401589864	16.650008640444014	0.9459551627915872	14.564254753786145
7249	-0.4580811196229888	-54.4596621354375	-24.900309766376317	88.06558488035617	15.544848198546939	73.50133012657002	16.44820401589864	16.650008640444014	0.9459551627915872	14.564254753786145
